timestamp,category,value,quantity,value_rolling_mean,value_rolling_std,quantity_rolling_mean,quantity_rolling_std,value_zscore,is_outlier,total_outliers,value_normalized,value_above_threshold,quantity_normalized,quantity_above_threshold,value_rolling_mean_normalized,value_rolling_mean_above_threshold,value_rolling_std_normalized,value_rolling_std_above_threshold,quantity_rolling_mean_normalized,quantity_rolling_mean_above_threshold,quantity_rolling_std_normalized,quantity_rolling_std_above_threshold,value_zscore_normalized,value_zscore_above_threshold,total_outliers_normalized,total_outliers_above_threshold,composite_score
2024-01-01 00:00:00,A,97.03285612447272,3,nan,nan,nan,nan,-0.1914868082759362,False,0,-0.1914868082759362,False,-1.153331522467997,False,nan,False,nan,False,nan,False,nan,False,-0.1914868082759378,False,nan,False,14.043580596739558
2024-01-01 01:00:00,C,84.22745687842803,10,nan,nan,nan,nan,-1.034334586085487,False,0,-1.034334586085487,False,0.05164170996125372,False,nan,False,nan,False,nan,False,nan,False,-1.0343345860854884,False,nan,False,13.02515640430469
2024-01-01 02:00:00,A,115.22391978366448,9,nan,nan,nan,nan,1.0058438868898296,False,0,1.0058438868898296,True,-0.12049732324292495,False,nan,False,nan,False,nan,False,nan,False,1.005843886889828,True,nan,False,18.160136303013008
2024-01-01 03:00:00,B,109.2353525704284,14,nan,nan,nan,nan,0.61167807675328,False,0,0.61167807675328,False,0.7401978427779684,False,nan,False,nan,False,nan,False,nan,False,0.6116780767532785,False,nan,False,17.972940663352315
2024-01-01 04:00:00,B,111.28383066059976,17,nan,nan,nan,nan,0.7465083286664156,False,0,0.7465083286664156,False,1.2566149423905044,True,nan,False,nan,False,nan,False,nan,False,0.746508328666414,False,nan,False,18.825710084141356
2024-01-01 05:00:00,A,109.69866760105148,16,nan,nan,nan,nan,0.6421733417960348,False,0,0.6421733417960348,False,1.0844759091863259,True,nan,False,nan,False,nan,False,nan,False,0.6421733417960332,False,nan,False,18.3870947908037
2024-01-01 06:00:00,C,123.11309358939276,4,nan,nan,nan,nan,1.5251070885401212,False,0,1.5251070885401212,True,-0.9811924892638183,False,nan,False,nan,False,nan,False,nan,False,1.5251070885401197,True,nan,False,18.67246033796419
2024-01-01 07:00:00,C,106.90721194884628,7,nan,nan,nan,nan,0.45844051565695254,False,0,0.45844051565695254,False,-0.4647753896512823,False,nan,False,nan,False,nan,False,nan,False,0.45844051565695093,False,nan,False,16.40253687230941
2024-01-01 08:00:00,B,111.8743541189758,7,nan,nan,nan,nan,0.7853764166559714,False,0,0.7853764166559714,False,-0.4647753896512823,False,nan,False,nan,False,nan,False,nan,False,0.7853764166559698,False,nan,False,17.252243997041777
2024-01-01 09:00:00,B,114.86779757910033,12,108.34645408549599,10.76707389505202,9.9,4.817791102892602,0.9824040235182715,False,0,0.9824040235182715,True,0.39591977636961107,False,1.8882437149525533,True,-1.1938035394991067,False,0.06106978865940533,False,-1.1177789579479154,False,0.9824040235182699,True,nan,False,17.57866530104202
2024-01-01 10:00:00,C,129.30058287750504,2,111.57322676079926,11.786651197110848,9.8,4.984420171338332,1.932365893712999,False,0,1.932365893712999,True,-1.3254705556721758,False,2.637643135440345,True,-0.8968301060667739,False,0.006046513728654873,False,-0.9311807638791014,False,1.9323658937129975,True,nan,False,18.315479127429562
2024-01-01 11:00:00,A,86.650690043844,10,111.81555007734084,11.170799324987028,9.8,4.984420171338332,-0.8748380604917138,False,0,-0.8748380604917138,False,0.05164170996125372,False,2.693921333894433,True,-1.07620997709865,False,0.006046513728654873,False,-0.9311807638791014,False,-0.8748380604917153,False,nan,False,15.502744283509442
2024-01-01 12:00:00,B,82.38654920893251,8,108.53181301986763,14.41334503338926,9.7,5.012207320355197,-1.155502611273465,False,0,-1.155502611273465,False,-0.2926363564471036,False,1.9312922628293516,True,-0.1317500228205326,False,-0.048976761202096555,False,-0.9000635532193259,False,-1.1555026112734665,False,nan,False,15.009018154524297
2024-01-01 13:00:00,C,98.2381105406606,5,107.43208881689085,14.76885629013839,8.8,4.962078417580905,-0.11215730149051686,False,0,-0.11215730149051686,False,-0.8090534560596396,False,1.6758876330843273,True,-0.02819985715144568,False,-0.5441862355788516,False,-0.9561999933710063,False,-0.11215730149051846,False,nan,False,15.880194016781505
2024-01-01 14:00:00,C,82.28366753074788,4,104.53207250390567,16.65525701748981,7.5,4.222953153106641,-1.1622742544037654,False,0,-1.1622742544037654,False,-0.9811924892638183,False,1.0023755009810056,True,0.5212542153348384,False,-1.2594888096786103,False,-1.7839033516626082,False,-1.162274254403767,False,nan,False,14.213744833849969
2024-01-01 15:00:00,A,100.09406976372308,19,103.57161272017284,16.60105622586884,7.8,4.939635614091386,0.010001412721110022,False,0,0.010001412721110022,False,1.6008930087988618,True,0.7793142327236854,False,0.505467089483835,False,-1.0944189848863586,False,-0.9813323825756515,False,0.010001412721108426,False,nan,False,16.856420101704256
2024-01-01 16:00:00,B,109.15252899757404,13,102.17555626099096,15.31209770769928,8.7,4.989989979949859,0.6062266524759689,False,0,0.6062266524759689,False,0.5680588095737897,False,0.4550881384944687,False,0.13003068469166507,False,-0.599209510509603,False,-0.9249434594404808,False,0.6062266524759673,False,nan,False,16.98519183776346
2024-01-01 17:00:00,C,74.0730170845901,12,98.89213677456534,17.542642437676452,9.2,5.050852513300216,-1.702696958135757,False,0,-1.702696958135757,False,0.39591977636961107,False,-0.30746717851881356,False,0.7797239698875102,False,-0.3240931358558498,False,-0.8567870512245374,False,-1.7026969581357585,False,nan,False,14.08919028775885
2024-01-01 18:00:00,C,80.18197021297053,1,95.7228983839648,17.797597775124494,8.6,5.660781257427674,-1.3006073809139822,False,0,-1.3006073809139822,False,-1.4976095888763543,False,-1.0435045918393822,False,0.8539850992603917,True,-0.6542327854403535,False,-0.17376335538055024,False,-1.3006073809139838,False,nan,False,13.503086684297955
2024-01-01 19:00:00,C,114.59051484861584,2,95.69517011091635,17.764641774478925,7.6,5.87272414547873,0.9641533521629054,False,0,0.9641533521629054,True,-1.3254705556721758,False,-1.049944323994262,False,0.8443859676946438,True,-1.20446553474786,False,0.06357914749094852,False,0.9641533521629039,True,nan,False,16.249573042449992
2024-01-01 20:00:00,A,80.68943610939257,15,90.83405543410512,13.742821977230482,8.9,5.933895104491746,-1.267206118298483,False,0,-1.267206118298483,False,0.9123368759821471,True,-2.1789102872952424,False,-0.32705403143362743,False,-0.48916296064810116,False,0.13208094365266493,False,-1.2672061182984846,False,nan,False,13.956525387372153
2024-01-01 21:00:00,B,89.69670455823126,11,91.13865688554384,13.673378854405266,9.0,5.962847939999439,-0.6743502416195347,False,0,-0.6743502416195347,False,0.2237807431654324,False,-2.1081683497131474,False,-0.347280808326389,False,-0.43413968571735073,False,0.1645035387574717,False,-0.6743502416195363,False,nan,False,14.396482196765815
2024-01-01 22:00:00,C,124.83810093477746,2,95.38381205812833,16.87039260465273,8.4,6.363087999461338,1.6386465869834617,False,0,1.6386465869834617,True,-1.3254705556721758,False,-1.122255443432393,False,0.5839170010247916,False,-0.7642793353018544,False,0.6127090828814189,False,1.63864658698346,True,nan,False,17.117063607164667
2024-01-01 23:00:00,A,80.20800449463567,14,93.58080145352584,17.48377331092328,9.3,6.464432603785802,-1.2988938118149855,False,0,-1.2988938118149855,False,0.7401978427779684,False,-1.5409943005461686,False,0.7625770927848615,False,-0.2690698609250984,False,0.7261990058699916,False,-1.298893811814987,False,nan,False,14.503949347159145
2024-01-02 00:00:00,A,101.2370335897318,10,95.47613805942424,17.14711057566741,9.9,6.190494505467412,0.08523097037552677,False,0,0.08523097037552677,False,0.05164170996125372,False,-1.10081325991675,False,0.664516957279915,False,0.06106978865940533,False,0.41943167583774726,False,0.08523097037552517,False,nan,False,16.020154434215936
2024-01-02 01:00:00,B,105.32619429909252,10,95.99935051296117,17.38189163670432,9.0,5.312459150169743,0.35437837849365916,False,0,0.35437837849365916,False,0.05164170996125372,False,-0.9793001727155517,False,0.7329019023549231,False,-0.43413968571735073,False,-0.5638290070392965,False,0.35437837849365755,False,nan,False,16.192687032083516
2024-01-02 02:00:00,C,109.63703272672628,4,96.0478008858764,17.423254605269456,8.1,5.3218626647276635,0.638116551698169,False,0,0.638116551698169,False,-0.9811924892638183,False,-0.9680478518864509,False,0.7449497409709235,False,-0.9293491600941067,False,-0.55329855847606,False,0.6381165516981675,False,nan,False,15.983824147929653
2024-01-02 03:00:00,A,85.78941131958341,5,97.21944030937573,16.12707955015747,7.4,5.211099265563415,-0.9315271839520309,False,0,-0.9315271839520309,False,-0.8090534560596396,False,-0.6959413252286575,False,0.36741136730503016,False,-1.314512084609361,False,-0.6773360415260445,False,-0.9315271839520325,False,nan,False,14.054867823513684
2024-01-02 04:00:00,B,116.35616064271396,13,100.83685935235007,15.936769942702846,8.6,4.948624949305503,1.0803676618740254,False,0,1.0803676618740254,True,0.5680588095737897,False,0.14418347042701954,False,0.31197967279120026,False,-0.6542327854403535,False,-0.9712657493496496,False,1.0803676618740239,True,nan,False,17.4878827527131
2024-01-02 05:00:00,C,97.80194663555538,14,99.15800253104403,15.19388685288291,9.8,4.613988392799542,-0.14086548708591862,False,0,-0.14086548708591862,False,0.7401978427779684,False,-0.24572138360812842,False,0.09559927536850724,False,0.006046513728654873,False,-1.346005749374051,False,-0.14086548708592023,False,nan,False,15.959689629994472
2024-01-02 06:00:00,C,90.6675896237102,3,100.15581788247579,14.137148031553112,8.6,4.671426144361296,-0.6104468595988483,False,0,-0.6104468595988483,False,-1.153331522467997,False,-0.013984499308864634,False,-0.21219823579405447,False,-0.6542327854403535,False,-1.2816845549223932,False,-0.6104468595988498,False,nan,False,14.405680633691345
2024-01-02 07:00:00,B,93.93221160890192,1,100.57936858754286,13.849496026594311,7.6,5.1467357508316764,-0.39557035846539457,False,0,-0.39557035846539457,False,-1.4976095888763543,False,0.0843827192292767,False,-0.2959829604773239,False,-1.20446553474786,False,-0.7494129949945533,False,-0.3955703584653962,False,nan,False,14.483867502573851
2024-01-02 08:00:00,C,116.42386730497208,9,99.73794522456232,12.390672896578383,8.3,4.7621190427978375,1.0848240953463972,False,0,1.0848240953463972,True,-0.12049732324292495,False,-0.11103302400811732,False,-0.7208960227988463,False,-0.8193026102326049,False,-1.1801228573087696,False,1.0848240953463957,True,nan,False,16.72781499449057
2024-01-02 09:00:00,A,106.8554784496324,9,102.402692620062,10.43493534531068,7.8,4.341018825626589,0.4550354312848897,False,0,0.4550354312848897,False,-0.12049732324292495,False,0.5078392533041125,False,-1.290545910374513,False,-1.0944189848863586,False,-1.6516884777559124,False,0.4550354312848881,False,nan,False,15.903328006102047
2024-01-02 10:00:00,C,110.75735541883468,14,103.35472480297229,10.746414687288679,8.2,4.732863826479694,0.7118558762854007,False,0,0.7118558762854007,False,0.7401978427779684,False,0.7289432596753215,False,-1.1998209703001674,False,-0.8743258851633563,False,-1.2128840710812399,False,0.7118558762853991,False,nan,False,16.80726910268934
2024-01-02 11:00:00,A,115.98575066015997,13,104.42068043907902,11.468131523341343,8.5,4.949747468305834,1.0559873809725502,False,0,1.0559873809725502,True,0.5680588095737897,False,0.9765053337185469,True,-0.9896056915413303,False,-0.7092560603711039,False,-0.970008705664395,False,1.0559873809725486,True,nan,False,17.35786439463462
2024-01-02 12:00:00,A,101.36485033741565,1,103.59346220014795,11.347771352429055,8.2,5.329165037789692,0.09364383276913421,False,0,0.09364383276913421,False,-1.4976095888763543,False,0.7843886489528278,False,-1.0246631345936104,False,-0.8743258851633563,False,-0.5451210559640354,False,0.09364383276913262,False,nan,False,15.197256627363014
2024-01-02 13:00:00,C,100.58317605371346,2,105.07283867356098,9.59825956114436,7.9,5.606543795720617,0.04219425120354887,False,0,0.04219425120354887,False,-1.3254705556721758,False,1.1279653379288495,True,-1.5342454119148339,False,-1.0393957099556077,False,-0.23450073151675246,False,0.04219425120354727,False,nan,False,15.192116917774637
2024-01-02 14:00:00,A,82.99736066882645,2,101.73695867617221,10.94365214448821,6.8,5.573747990954263,-1.115299172728491,False,0,-1.115299172728491,False,-1.3254705556721758,False,0.35322636855753753,False,-1.1423713931590045,False,-1.6446517341938651,False,-0.2712268441903536,False,-1.1152991727284927,False,nan,False,13.511688520239854
2024-01-02 15:00:00,C,109.27738088088026,2,102.88450210070471,11.085910920772019,5.6,5.1251016250086865,0.6144443683298879,False,0,0.6144443683298879,False,-1.3254705556721758,False,0.6197367378535117,False,-1.1009355185631544,False,-2.3049310333628727,False,-0.7736397931545765,False,0.6144443683298864,False,nan,False,15.528732564630404
2024-01-02 16:00:00,B,88.58928584770483,18,102.67667172310416,11.356569861051955,7.1,6.332456079595026,-0.7472402297673251,False,0,-0.7472402297673251,False,1.4287539755946832,True,0.5714693263541971,False,-1.0221003830400492,False,-1.4795819094016132,False,0.5784061789449668,False,-0.7472402297673266,False,nan,False,15.459347334040414
2024-01-02 17:00:00,B,64.30319642524395,19,99.71377020473837,16.563062252936504,8.9,6.935416353759881,-2.3457438068992733,False,0,-2.3457438068992733,False,1.6008930087988618,True,-0.1166475335101391,False,0.4944005420345467,False,-0.48916296064810116,False,1.2536262909210643,True,-2.345743806899275,False,nan,False,14.07475487757181
2024-01-02 18:00:00,B,130.4536880749268,19,101.11675228173384,18.604201733404313,9.9,7.636898730651221,2.0082629535823164,False,0,2.0082629535823164,True,1.6008930087988618,True,0.20918699567817756,False,1.0889255460776817,True,0.06106978865940533,False,2.039175570647456,True,2.0082629535823147,True,nan,False,19.849038706088315
2024-01-02 19:00:00,C,75.16531718814332,14,97.94773615558492,20.152651528172644,10.4,7.734482673212361,-1.6308020724479613,False,0,-1.6308020724479613,False,0.7401978427779684,False,-0.5267987980001041,False,1.5399442683671758,True,0.3361861633131586,False,2.148454147440041,True,-1.6308020724479628,False,nan,False,14.983050996777841
2024-01-02 20:00:00,C,94.03401864712951,4,96.2754024784144,19.659400104819003,9.4,7.862710869809613,-0.38886944783490396,False,0,-0.38886944783490396,False,-0.9811924892638183,False,-0.9151886892762273,False,1.3962743686519465,True,-0.21404658599434792,False,2.2920494404878493,True,-0.38886944783490557,False,nan,False,15.442854653418216
2024-01-02 21:00:00,A,82.77386226147246,17,92.95421363854567,18.743647581738156,9.8,8.162243700247025,-1.130009775058244,False,0,-1.130009775058244,False,1.2566149423905044,True,-1.6865157216939162,False,1.1295420959694487,True,0.006046513728654873,False,2.627478821119267,True,-1.1300097750582456,False,nan,False,15.291806967222836
2024-01-02 22:00:00,B,118.77565728564454,4,94.69529433336855,20.3513948320684,10.1,7.852105167122736,1.2396182506084295,False,0,1.2396182506084295,True,-0.9811924892638183,False,-1.2821597304246757,False,1.597832455177952,True,0.17111633852090624,False,2.2801727314198486,True,1.239618250608428,True,nan,False,17.418605045030645
2024-01-02 23:00:00,B,106.27284839504064,1,95.26426156750128,20.612156106583928,10.0,7.972173828734267,0.4166868849129831,False,0,0.4166868849129831,False,-1.4976095888763543,False,-1.1500203582281094,False,1.6737846864042598,True,0.11609306359015578,False,2.414630636213742,True,0.4166868849129815,False,nan,False,16.261891932780184
2024-01-03 00:00:00,B,97.7924961049827,6,96.7437751111169,20.15984546683732,10.4,7.618690467819548,-0.14148751835095424,False,0,-0.14148751835095424,False,-0.636914422855461,False,-0.8064118354848134,False,1.5420396550149924,True,0.3361861633131586,False,2.0187851970276998,True,-0.14148751835095585,False,nan,False,16.049601956847948
2024-01-03 01:00:00,C,80.7270218041232,18,93.88873920344119,20.209203447343054,12.0,7.333333333333334,-1.2647322384394915,False,0,-1.2647322384394915,False,1.4287539755946832,True,-1.4694775268053002,False,1.556416209797523,True,1.2165585622051687,True,1.699230353107286,True,-1.264732238439493,False,nan,False,15.51970550978811
2024-01-03 02:00:00,A,126.68842558385737,17,97.69865317705646,22.554348956601768,11.9,7.248754682319195,1.7604344351198598,False,0,1.7604344351198598,True,1.2566149423905044,True,-0.5846468891257239,False,2.2394893935342015,True,1.1615352872744182,True,1.6045156452641287,True,1.7604344351198582,True,nan,False,19.60326627230213
2024-01-03 03:00:00,B,103.12469519349636,14,101.58080305388168,19.26932633126234,11.4,6.866990283636316,0.20947632637103078,False,0,0.20947632637103078,False,0.7401978427779684,False,0.3169601221788914,False,1.2826571396384037,True,0.8864189126206651,True,1.1769999181556077,True,0.20947632637102917,False,nan,False,17.41823185178409
2024-01-03 04:00:00,B,112.45472010352393,14,99.7809062567414,16.976993363917767,10.9,6.419588079550831,0.8235759425742069,False,0,0.8235759425742069,True,0.7401978427779684,False,-0.10105557103630754,False,0.614966724691164,False,0.6113025379669118,False,0.6759802336343048,False,0.8235759425742053,True,nan,False,17.702955159966038
2024-01-03 05:00:00,C,118.02266390150152,3,104.06664092807723,15.409679545127736,9.8,6.762642481555073,1.1900564377874607,False,0,1.1900564377874607,True,-1.153331522467997,False,0.8942816907562844,True,0.15845345679854358,False,0.006046513728654873,False,1.0601468888190635,True,1.1900564377874592,True,nan,False,17.439826213150567
2024-01-03 06:00:00,B,96.99979007507034,11,104.36321807087131,15.222539225627644,10.5,6.450667493454543,-0.19366320635023632,False,0,-0.19366320635023632,False,0.2237807431654324,False,0.9631600287442303,True,0.10394488437020279,False,0.391209438243909,False,0.710784260094062,False,-0.19366320635023793,False,nan,False,16.423206973372732
2024-01-03 07:00:00,A,105.76853588260782,2,106.66268543298483,13.2015589848525,9.0,6.514940095230689,0.3834931771450005,False,0,0.3834931771450005,False,-1.3254705556721758,False,1.4971981163317007,True,-0.4847083151370454,False,-0.43413968571735073,False,0.7827594054357584,False,0.38349317714499886,False,nan,False,16.28892259282345
2024-01-03 08:00:00,C,116.17464843968604,14,106.402584548389,12.959797945573023,10.0,6.429100507328638,1.0684205797075204,False,0,1.0684205797075204,True,0.7401978427779684,False,1.436791179804585,True,-0.555126326365833,False,0.11609306359015578,False,0.6866326477725192,False,1.0684205797075188,True,nan,False,18.10639877251191
2024-01-03 09:00:00,B,99.04661790490395,2,105.67996149937532,13.167632193255082,10.1,6.279596590015424,-0.058941574108517976,False,0,-0.058941574108517976,False,-1.3254705556721758,False,1.2689661271423067,True,-0.49459021008084547,False,0.17111633852090624,False,0.5192119135808443,False,-0.05894157410851957,False,nan,False,15.749081138581015
2024-01-03 10:00:00,C,103.44934717399435,18,106.24564660627648,12.910126824881761,11.3,6.549809157525127,0.23084482844321094,False,0,0.23084482844321094,False,1.4287539755946832,True,1.4003432441406274,True,-0.5695940898442168,False,0.8313956376899146,True,0.8218072385281828,True,0.23084482844320933,False,nan,False,17.53734468360777
2024-01-03 11:00:00,B,92.49798632896164,4,107.42274305876033,10.666587304046802,9.9,6.454111523328024,-0.4899706631219891,False,0,-0.4899706631219891,False,-0.9811924892638183,False,1.6737171344369834,True,-1.223072382464197,False,0.06106978865940533,False,0.7146410286681468,False,-0.4899706631219907,False,nan,False,15.314445287051155
2024-01-03 12:00:00,C,72.30043966103551,7,101.98394446647815,13.294063562205196,8.9,5.9898061552756285,-1.8193675057486973,False,0,-1.8193675057486973,False,-0.4647753896512823,False,0.410587399763926,False,-0.457764402312423,False,-0.48916296064810116,False,0.19469247477432033,False,-1.8193675057486989,False,nan,False,13.546915229978321
2024-01-03 13:00:00,B,99.00088192826657,3,101.57156313995517,13.318683202615151,7.8,5.959119994689749,-0.061951903230952725,False,0,-0.061951903230952725,False,-1.153331522467997,False,0.3148142052400012,False,-0.45059341181699897,False,-1.0944189848863586,False,0.16032882981344299,False,-0.06195190323095432,False,nan,False,15.216079444781059
